@relation pitchbase

@attribute 18 numeric
@attribute 4.0 numeric
@attribute 0.08139316523779583 numeric
@attribute 109 numeric
@attribute 125.78616352201257 numeric
@attribute 61.059636970515406 numeric
@attribute 317 numeric
@attribute 34.93561191867119 numeric
@attribute 35.66116862659576 numeric
@attribute 156 numeric
@attribute 0.3624143941165391 numeric
@attribute 128.2051282051282 numeric
@attribute 129.776 numeric

@data
23,1.217391,0.299929,47,206.185567,30.168286,390,98.659752,105.919186,97,0.820184,206.185567,205.354
23,1.26087,0.300669,48,204.081633,27.540794,393,121.645911,125.334957,98,0.824812,204.081633,203.405
27,0.148148,0.376894,48,204.081633,30.983383,393,101.07832,86.96153,98,0.820765,204.081633,204.665
25,2.72,0.18247,47,206.185567,37.801419,389,85.880805,72.991163,5,0.803336,4000,205.423
19,5.842105,0.126948,48,204.081633,43.384874,385,65.216775,57.319939,5,0.81758,4000,204.684
15,0.333333,0.10213,43,215.053763,60.273823,95,80.520235,73.387069,5,0.861735,4000,192.47
21,0.285714,0.108951,37,229.885057,76.615967,91,133.005506,126.026001,5,0.917451,4000,205.89
17,0.117647,0.075472,8,344.827586,82.119418,354,75.520399,60.92882,141,0.436026,141.843972,286.005
16,0.1875,0.12533,20,285.714286,71.107212,143,82.885687,78.380699,143,0.644028,139.86014,273.969
17,2.352941,0.19744,21,281.690141,44.076129,70,58.574703,63.91148,70,0.783811,285.714286,279.17
18,1.833333,0.191714,20,285.714286,33.511055,69,66.560224,74.001766,69,0.856394,289.855072,282.45
19,2.105263,0.267548,20,285.714286,39.057347,69,97.681509,104.076319,69,0.901668,289.855072,282.4
21,1.428571,0.393902,21,281.690141,50.770196,71,74.056628,73.889435,71,0.808698,281.690141,277.777
26,0.615385,0.155779,24,270.27027,74.611309,368,56.503473,37.982026,73,0.424435,273.972603,278.85
24,1.583333,0.22131,43,215.053763,52.092147,393,41.31089,35.653934,29,0.499963,689.655172,197.031
34,0.058824,0.14773,90,142.857143,45.73146,140,17.231122,25.489573,33,0.550723,606.060606,164.089
100,0.69,0.107147,8,344.827586,83.972251,398,53.088855,39.313304,3,0.702846,6666.666667,251.914
26,1.115385,0.141585,19,289.855072,60.61088,70,84.518262,92.884927,70,0.826862,285.714286,289.645
16,1.8125,0.201783,20,285.714286,38.928182,71,134.353048,139.470269,70,0.889226,285.714286,281.69
19,2.578947,0.303163,21,281.690141,28.927961,71,137.9214,142.727676,71,0.889838,281.690141,281.691
17,4.352941,0.245778,22,277.777778,31.495574,72,127.179554,133.437495,72,0.876222,277.777778,279.233
39,0.153846,0.115101,23,273.972603,80.178574,72,106.62559,87.856396,72,0.786457,277.777778,271.029
67,0.134328,0.145976,24,270.27027,63.330926,366,47.542504,32.489989,6,0.620287,3333.333333,266.667
40,0.1,0.107579,52,196.078431,64.603124,64,82.537804,72.969942,5,0.835616,4000,350.227
14,4.285714,0.234748,14,312.5,29.807916,381,150.712847,165.348788,64,0.884787,312.5,313.829
17,2.117647,0.302845,14,312.5,24.2339,383,189.173939,200.520936,64,0.890825,312.5,312.506
20,1.55,0.235601,14,312.5,26.281247,386,207.27452,215.270863,64,0.884194,312.5,314.066
23,2.652174,0.223149,15,307.692308,37.739523,391,211.623709,216.413231,65,0.876146,307.692308,309.216
24,1.375,0.194708,16,303.030303,33.853535,398,168.99207,149.533611,66,0.861186,303.030303,303.026
16,4.1875,0.19857,17,298.507463,49.511788,340,188.713828,167.541278,5,0.86661,4000,295.392
15,2.2,0.212772,19,289.855072,39.35249,346,182.297623,191.930658,68,0.860849,294.117647,286.729
17,2,0.234522,20,285.714286,34.737974,349,197.949873,207.284183,70,0.870342,285.714286,282.488
18,2.111111,0.312302,21,281.690141,44.590038,355,199.004064,209.64978,71,0.877619,281.690141,279.003
14,5.285714,0.235623,23,273.972603,41.032099,72,134.247078,153.385938,72,0.874402,277.777778,272.186
39,0.076923,0.160396,25,266.666667,61.016219,74,104.883647,98.064017,2,0.925445,10000,263.07
132,0.015152,0.110638,25,266.666667,78.306916,379,54.052048,34.315939,2,0.616368,10000,247.428
31,1.83871,0.154648,39,224.719101,94.654042,360,131.204202,105.445998,7,0.773192,2857.142857,218.909
25,0.16,0.199714,41,219.78022,47.204616,367,107.057896,91.456313,6,0.826247,3333.333333,222.17
22,1.181818,0.20619,43,215.053763,32.548103,372,125.397922,107.145594,5,0.830521,4000,209.192
22,0.227273,0.21072,44,212.765957,29.013798,375,126.275855,110.077925,5,0.840049,4000,206.038
25,0.24,0.21267,45,210.526316,33.312236,379,107.466564,92.568028,5,0.824145,4000,212.615
23,0.26087,0.198807,45,210.526316,36.213995,378,114.082048,122.097626,94,0.824824,212.765957,208.327
21,2.666667,0.228026,44,212.765957,34.432507,93,117.471278,124.239461,94,0.836285,212.765957,211.226
17,2.176471,0.203087,43,215.053763,30.50231,92,133.165731,138.05183,92,0.848956,217.391304,214.795
14,2.5,0.221766,42,217.391304,24.241248,366,152.059796,156.593669,91,0.871984,219.78022,215.053
15,3.266667,0.136701,40,222.222222,45.741495,91,100.089999,107.119584,91,0.830448,219.78022,216.724
25,0.2,0.114821,41,219.78022,76.464504,90,73.738221,80.817077,90,0.675594,222.222222,217.414
36,0.638889,0.092814,43,215.053763,73.760458,368,80.726641,52.501617,93,0.538876,215.053763,218.528
46,0.5,0.078458,7,350.877193,82.887325,392,67.480052,37.841433,23,0.442226,869.565217,212.396
49,0.22449,0.075829,35,235.294118,67.624492,387,60.131492,41.53968,22,0.541142,909.090909,187.472
50,0.3,0.066592,98,135.135135,78.065314,399,66.503347,38.646343,20,0.445787,1000,211.568
50,0.2,0.086345,40,222.222222,64.813535,351,41.552692,23.32019,19,0.344627,1052.631579,230.674
40,0.475,0.132115,43,215.053763,69.031676,347,45.61289,25.920742,92,0.370964,217.391304,230.413
32,0.59375,0.111693,37,229.885057,70.485186,356,62.529318,44.442441,92,0.550821,217.391304,223.869
30,0.4,0.19257,44,212.765957,48.947881,368,46.949666,45.178951,92,0.749291,217.391304,219.784
29,0.655172,0.246203,44,212.765957,29.696978,375,52.375089,52.228092,94,0.806263,212.765957,212.768
29,1.758621,0.201225,43,215.053763,17.983341,376,62.301519,62.478266,94,0.842327,212.765957,215.053
26,0.846154,0.318168,44,212.765957,16.985336,376,65.510672,64.137085,94,0.826386,212.765957,211.818
22,1.090909,0.267905,45,210.526316,24.81626,378,64.250931,62.891896,94,0.807644,212.765957,215.774
21,1.190476,0.326839,45,210.526316,22.982988,380,59.679407,62.017392,95,0.838101,210.526316,212.62
20,1.3,0.337392,45,210.526316,26.574049,382,64.771031,66.92707,95,0.83258,210.526316,206.665
20,2,0.29642,44,212.765957,33.965835,95,73.505862,74.644613,95,0.825031,210.526316,214.481
20,2.2,0.242914,43,215.053763,39.504126,94,89.604793,92.594876,94,0.854808,212.765957,213.01
20,0.25,0.17239,42,217.391304,39.789506,94,49.772393,56.169321,94,0.786969,212.765957,217.541
23,0.695652,0.140259,40,222.222222,35.499309,92,24.443095,35.172949,92,0.661657,217.391304,208.972
12,5.5,0.18853,19,289.855072,49.608536,67,93.505106,112.358272,67,0.848705,298.507463,296.92
17,0.647059,0.21007,18,294.117647,41.143452,68,83.526162,92.507317,68,0.856107,294.117647,295.875
27,0.111111,0.240312,18,294.117647,47.625136,68,110.9352,117.418981,68,0.887175,294.117647,294.116
32,0.3125,0.221476,18,294.117647,37.406974,345,101.912952,106.21672,69,0.836172,289.855072,289.854
28,0.714286,0.191574,19,289.855072,44.527366,346,119.20289,120.89564,69,0.83803,289.855072,285.358
27,0.888889,0.252456,20,285.714286,42.417415,350,90.139069,91.852706,70,0.841508,285.714286,285.492
27,1.777778,0.24368,20,285.714286,29.987642,352,101.72902,101.243192,70,0.837944,285.714286,284.574
24,0.083333,0.301541,20,285.714286,40.60137,352,105.594266,103.708579,71,0.840089,281.690141,285.714
24,0.666667,0.220921,22,277.777778,43.299715,357,102.880956,103.307533,71,0.858347,281.690141,277.78
23,1.304348,0.271826,21,281.690141,35.98966,72,120.493105,124.470429,72,0.875323,277.777778,277.89
19,2.315789,0.285586,21,281.690141,43.309582,72,105.350657,112.258641,72,0.885221,277.777778,285.087
16,2.25,0.288143,20,285.714286,38.739361,72,53.279159,62.777029,71,0.802885,281.690141,285.129
68,0.044118,0.118033,2,384.615385,65.68348,71,48.129534,42.41453,2,0.860481,10000,277.515
172,0.011628,0.084579,28,256.410256,69.804592,397,42.066113,17.192345,2,0.384926,10000,283.996
24,0.958333,0.21837,21,281.690141,48.606696,72,81.776782,92.264915,72,0.895913,277.777778,277.676
24,2.958333,0.274507,22,277.777778,55.801037,72,69.585809,76.700645,72,0.829201,277.777778,274.991
18,3.777778,0.119039,22,277.777778,63.928325,72,73.177639,87.249445,72,0.714008,277.777778,271.364
10,7.1,0.291707,22,277.777778,30.282361,359,157.605753,175.814676,72,0.887117,277.777778,277.771
10,7.6,0.339827,22,277.777778,30.521347,360,171.973199,184.298292,72,0.862334,277.777778,277.78
16,1.0625,0.255829,23,273.972603,58.129635,72,74.950328,77.995759,72,0.787131,277.777778,273.976
21,2.238095,0.386102,24,270.27027,83.240152,73,110.494545,107.387167,73,0.836124,273.972603,270.269
23,1.217391,0.273263,23,273.972603,43.974367,368,105.367158,103.507832,74,0.849485,270.27027,272.083
29,0.137931,0.206259,22,277.777778,53.548385,73,68.768881,70.022734,73,0.829194,273.972603,273.975
31,0.645161,0.135219,22,277.777778,67.424429,370,60.393387,57.529175,72,0.720761,277.777778,276.833
57,0.070175,0.072687,28,256.410256,71.626527,366,58.358169,39.784079,74,0.578909,270.27027,258.042
43,0.162791,0.122519,21,281.690141,65.270157,399,55.838413,82.744587,72,0.83714,277.777778,313.907
15,0.933333,0.115032,24,270.27027,42.708707,73,40.334182,66.71496,73,0.736719,273.972603,237.558
21,1.428571,0.244179,21,281.690141,50.483481,70,53.93292,62.052413,70,0.835342,285.714286,282.635
18,2.444444,0.264865,21,281.690141,49.755292,70,79.258189,85.580208,71,0.877893,281.690141,281.692
18,1.388889,0.203374,21,281.690141,57.363973,347,83.901487,81.802554,70,0.82004,285.714286,284.345
19,2.210526,0.231434,17,298.507463,43.946687,67,83.535287,83.707107,68,0.858405,294.117647,306.983
19,1.105263,0.197693,15,307.692308,47.130217,66,67.252568,69.510037,66,0.840266,303.030303,307.692
20,1.1,0.194697,11,327.868852,57.906364,63,87.314687,86.315017,63,0.816759,317.460317,328.694
22,1.454545,0.204728,9,338.983051,60.650707,58,80.731235,81.983728,58,0.829713,344.827586,343.431
23,0.956522,0.28512,6,357.142857,58.317313,56,104.909136,107.107536,56,0.887506,357.142857,363.884
27,1.111111,0.238234,4,370.37037,60.41321,56,71.121015,71.77984,55,0.826476,363.636364,363.949
9,7.888889,0.107668,25,266.666667,62.017353,71,123.518808,139.963576,70,0.849778,285.714286,283.905
9,8,0.213635,22,277.777778,26.419501,72,151.216423,169.935106,71,0.885718,281.690141,281.55
12,1.416667,0.142197,22,277.777778,54.952669,72,54.517673,50.685954,71,0.636233,281.690141,271.815
21,1.428571,0.230916,23,273.972603,70.822285,72,91.270235,86.375169,72,0.81489,277.777778,267.853
28,1.142857,0.367569,24,270.27027,72.722974,73,132.515433,124.165861,73,0.846436,273.972603,276.204
29,0.965517,0.20492,24,270.27027,43.451777,371,126.875282,119.512628,74,0.839507,270.27027,268.337
27,1.111111,0.333164,24,270.27027,51.901143,372,125.393411,118.937512,74,0.836866,270.27027,266.667
27,0.444444,0.283283,24,270.27027,50.311479,376,141.336485,136.905409,75,0.87667,266.666667,266.099
31,0.16129,0.207401,23,273.972603,73.251044,74,92.964832,87.919632,74,0.795135,270.27027,272.437
24,0.208333,0.199014,22,277.777778,69.206836,370,60.489714,60.856879,73,0.758094,273.972603,273.972
20,0.2,0.101288,21,281.690141,45.256735,77,24.960376,20.371836,5,0.655913,4000,260.303
37,0.108108,0.096369,61,180.18018,82.902847,384,104.226892,87.848761,62,0.68935,322.580645,315.94
31,1,0.138606,82,151.515152,71.039706,389,79.785974,77.897697,65,0.775797,307.692308,307.692
30,0.5,0.205912,16,303.030303,50.673138,394,111.138206,106.707956,66,0.852164,303.030303,303.031
29,1.068966,0.211113,16,303.030303,31.764304,396,108.131842,105.798817,66,0.876697,303.030303,299.254
31,0.516129,0.229194,16,303.030303,24.750051,398,88.15805,87.479139,66,0.867523,303.030303,303.029
30,1.066667,0.234733,17,298.507463,25.954116,334,80.398419,80.963697,67,0.857774,298.507463,295.049
31,0.580645,0.249065,17,298.507463,37.504847,336,73.140092,77.178804,67,0.877478,298.507463,297.711
29,0.965517,0.231016,18,294.117647,40.346387,340,89.504509,89.264552,68,0.863248,294.117647,302.016
28,0.785714,0.288367,19,289.855072,38.94435,344,102.165837,101.579699,69,0.876807,289.855072,296.524
27,0.888889,0.277277,20,285.714286,37.632301,70,94.759105,94.076665,70,0.866161,285.714286,286.549
23,1.043478,0.371545,21,281.690141,30.703239,71,90.519578,91.900118,71,0.871636,281.690141,285.269
18,1.5,0.285873,21,281.690141,30.069711,357,76.924236,80.530932,71,0.864889,281.690141,281.689
19,1.210526,0.267476,22,277.777778,37.919779,72,85.591946,91.697717,72,0.872719,277.777778,279.311
35,0.142857,0.148183,23,273.972603,57.556178,73,83.198534,88.463466,73,0.822893,273.972603,270.86
47,1.170213,0.098022,26,263.157895,57.289479,76,36.811411,29.616848,5,0.695894,4000,256.081
22,0.272727,0.082788,20,285.714286,65.55386,373,102.629662,113.961513,73,0.759639,273.972603,247
20,0.15,0.118926,27,259.74026,57.344514,385,111.943372,126.092017,78,0.795867,256.410256,253.285
100,0.02,0.092616,42,217.391304,88.142084,393,66.437184,46.249027,3,0.68108,6666.666667,181.976
66,0.075758,0.118974,27,259.74026,79.895955,380,49.784277,32.879407,21,0.459571,952.380952,274.592
62,0.258065,0.100406,28,256.410256,77.516263,395,67.633481,37.126585,77,0.415868,259.74026,262.896
51,0.254902,0.08769,21,281.690141,76.915632,360,66.290074,35.429707,75,0.428868,266.666667,264.069
42,0.119048,0.175261,26,263.157895,61.092477,382,42.29971,42.827106,76,0.657856,263.157895,262.063
34,0.705882,0.229594,27,259.74026,54.441161,385,60.996704,63.178277,77,0.806245,259.74026,263.155
27,1.074074,0.354539,27,259.74026,53.646957,389,77.577276,81.563736,77,0.870922,259.74026,255.033
29,1.448276,0.215902,27,259.74026,48.844678,78,42.143828,44.670977,77,0.727769,259.74026,258.365
57,0.052632,0.081866,141,104.712042,60.282257,355,31.136301,25.567473,79,0.146693,253.164557,261.543
58,0.534483,0.170392,27,259.74026,71.942526,77,77.348585,78.440176,76,0.768471,263.157895,263.345
22,0.136364,0.346766,27,259.74026,48.731951,77,90.496527,100.693625,77,0.902727,259.74026,258.388
35,0.085714,0.202005,28,256.410256,43.102805,78,36.946339,45.831264,77,0.726223,259.74026,248.998
81,0.061728,0.100481,71,165.289256,68.313238,393,34.911554,38.144435,79,0.519726,253.164557,247.193
17,2.235294,0.203029,21,281.690141,43.613967,71,69.53647,76.333506,71,0.838891,281.690141,285.714
18,2,0.241211,22,277.777778,21.263152,72,112.898472,118.688493,72,0.89185,277.777778,274.057
18,2.111111,0.175367,23,273.972603,28.662198,73,121.746757,124.420264,73,0.874112,273.972603,277.203
17,2.235294,0.214842,24,270.27027,25.6019,74,128.976493,131.175788,74,0.877492,270.27027,268.663
17,2.294118,0.260339,26,263.157895,37.744776,76,125.710719,126.725095,76,0.864883,263.157895,262.449
16,2.5625,0.184617,29,253.164557,35.16226,390,114.148535,116.959687,78,0.858177,256.410256,256.038
15,2.666667,0.171939,30,250,49.717397,80,101.534055,103.175736,81,0.829039,246.91358,249.245
16,2.5625,0.151539,35,235.294118,42.689578,84,89.448925,90.630817,84,0.811981,238.095238,236.703
14,2.928571,0.196898,36,232.55814,26.389428,86,97.902786,101.973094,86,0.857719,232.55814,232.532
14,3.428571,0.187848,38,227.272727,27.921762,88,93.631728,95.729525,88,0.840842,227.272727,225.859
15,2.733333,0.205779,40,222.222222,24.217519,359,87.362455,88.720472,90,0.843846,222.222222,222.222
18,1,0.274055,41,219.78022,17.064909,362,81.133364,84.87726,90,0.861264,222.222222,223.787
20,2.6,0.360366,42,217.391304,14.987392,91,73.316207,77.229139,91,0.848777,219.78022,218.385
17,2.294118,0.309935,42,217.391304,15.281823,366,77.555259,83.136948,91,0.852772,219.78022,218.125
14,2.714286,0.239269,41,219.78022,13.94858,91,72.75858,81.989589,91,0.85199,219.78022,217.447
14,3.857143,0.275782,41,219.78022,19.55756,91,74.910772,86.722356,91,0.850643,219.78022,217.491
15,1.933333,0.201329,40,222.222222,19.548443,90,64.914717,78.608602,90,0.841236,222.222222,222.714
16,0.8125,0.169777,39,224.719101,23.089395,90,65.660939,78.821404,90,0.834917,222.222222,226.6
14,6.5,0.118759,37,229.885057,37.825678,89,81.800773,95.580611,88,0.826161,227.272727,220.423
12,2.333333,0.109762,34,238.095238,53.173672,87,85.321829,101.867886,87,0.795434,229.885057,216.985
20,0.2,0.081877,35,235.294118,60.644724,87,48.778426,75.948236,87,0.634466,229.885057,214.075
43,0.255814,0.084268,29,253.164557,56.899955,381,38.432692,20.465625,22,0.32435,909.090909,314.848
43,0.534884,0.168336,23,273.972603,59.67879,370,47.588695,30.906159,74,0.460323,270.27027,273.971
36,0.583333,0.170513,23,273.972603,67.158788,370,78.951131,73.385645,73,0.739516,273.972603,274.001
30,0.166667,0.143121,23,273.972603,76.331863,74,80.927564,78.64548,73,0.78645,273.972603,270.269
65,0.030769,0.08552,27,259.74026,62.400988,74,44.747324,45.402184,74,0.634724,270.27027,247.003
22,1.318182,0.229571,15,307.692308,54.465087,65,72.646577,78.224774,65,0.842776,307.692308,303.03
19,1.421053,0.32522,16,303.030303,40.978512,65,95.471338,99.180484,65,0.871261,307.692308,304.424
24,0.541667,0.309399,18,294.117647,54.777844,68,68.674735,73.665561,68,0.810568,294.117647,294.702
33,0.545455,0.342633,21,281.690141,74.969143,388,62.293708,54.473779,70,0.713937,285.714286,287.931
30,1.2,0.161632,27,259.74026,52.760664,399,32.233507,23.673622,72,0.424205,277.777778,234.932
26,0.461538,0.080869,173,89.686099,66.530788,391,29.981388,33.301704,30,0.543727,666.666667,207.986
24,0.833333,0.199525,16,303.030303,66.487262,66,74.940847,70.782989,66,0.797736,303.030303,307.692
28,1,0.30566,17,298.507463,85.848732,68,121.479496,113.181005,68,0.841138,294.117647,294.116
23,1.565217,0.413728,19,289.855072,53.133501,69,84.259832,82.575788,69,0.849465,289.855072,292.933
15,4.866667,0.214498,21,281.690141,38.198265,71,35.851426,44.208279,70,0.703132,285.714286,281.686
9,8.222222,0.310456,23,273.972603,25.659969,73,218.717151,229.669045,73,0.885477,273.972603,273.971
9,8.333333,0.198029,24,270.27027,17.111433,74,236.043081,247.363286,74,0.891207,270.27027,267.465
9,8.444444,0.111289,25,266.666667,22.589153,75,232.902813,243.795117,74,0.887903,270.27027,268.467
11,0.363636,0.088839,25,266.666667,39.796552,75,176.096089,192.164397,75,0.881135,266.666667,263.424
48,0.229167,0.106653,24,270.27027,83.317566,77,109.321952,119.154079,74,0.751487,270.27027,263.256
47,0.510638,0.133351,22,277.777778,81.849808,75,81.59102,93.315856,74,0.800528,270.27027,275.415
17,4.529412,0.225933,25,266.666667,54.559824,379,108.280706,118.646966,75,0.837148,266.666667,272.033
12,6.5,0.162314,26,263.157895,48.308279,385,108.153309,128.426922,76,0.836099,263.157895,263.343
10,7.8,0.159982,27,259.74026,23.13065,78,199.068454,211.308932,78,0.865576,256.410256,260.703
10,7.6,0.216571,28,256.410256,22.181941,388,175.015977,192.918427,77,0.879454,259.74026,256.409
12,2.5,0.306112,27,259.74026,26.843499,77,117.630842,138.680889,76,0.864407,263.157895,259.742
16,2.125,0.319164,27,259.74026,33.071153,379,98.538641,112.984575,77,0.862449,259.74026,253.491
15,5.533333,0.226046,27,259.74026,41.245308,384,100.692756,113.607811,77,0.850188,259.74026,253.879
10,7.8,0.20439,28,256.410256,33.849199,78,113.851217,134.701393,78,0.840583,256.410256,257.098
8,9.875,0.248784,29,253.164557,10.570221,157,234.07016,245.442926,78,0.88197,256.410256,257.614
8,9.875,0.200657,29,253.164557,8.045885,394,237.441071,247.408769,78,0.877728,256.410256,255.339
8,9.875,0.222587,29,253.164557,7.733238,395,222.188046,233.473987,79,0.875268,253.164557,253.972
