@relation classbase

@attribute 21 numeric
@attribute 0.8571428571428571 numeric
@attribute 0.2779698908132899 numeric
@attribute 269 numeric
@attribute 62.69592476489028 numeric
@attribute 0 numeric
@attribute 320 numeric
@attribute 41.66489827547461 numeric
@attribute 30.991246692863918 numeric
@attribute 27 numeric
@attribute 0.431808247170356 numeric
@attribute 740.7407407407408 numeric
@attribute unvoiced {unvoiced,voiced}

@data
83,0.072289,0.100794,65,173.913043,98.565218,399,75.484415,55.688062,4,0.711247,5000,unvoiced
86,0.302326,0.067611,8,344.827586,69.488773,397,39.677799,29.60849,4,0.695817,5000,unvoiced
35,1.942857,0.078931,13,317.460317,70.62398,68,116.997132,131.955392,68,0.837246,294.117647,unvoiced
10,6.8,0.219694,18,294.117647,32.298976,339,235.446799,244.118686,68,0.892425,294.117647,voiced
13,1,0.218105,19,289.855072,30.621685,68,55.198413,77.157548,68,0.836212,294.117647,voiced
28,0.178571,0.362271,19,289.855072,55.864998,69,74.042603,78.748274,69,0.82045,289.855072,voiced
39,0.179487,0.431756,20,285.714286,47.617009,70,90.030844,85.462421,70,0.860399,285.714286,voiced
41,0.195122,0.532394,21,281.690141,49.530235,354,95.092404,96.772764,70,0.838897,285.714286,voiced
31,1.387097,0.415829,22,277.777778,41.217809,359,103.657153,117.691278,72,0.865269,277.777778,voiced
23,0.086957,0.234553,23,273.972603,60.957774,368,96.81496,108.914278,73,0.835762,273.972603,voiced
34,0.441176,0.094895,3,377.358491,72.299664,380,69.338201,81.422463,74,0.698352,270.27027,voiced
68,0.073529,0.082263,77,157.480315,71.426863,388,46.859565,24.648745,12,0.397971,1666.666667,voiced
92,0.141304,0.074908,75,160,93.354618,391,69.427911,34.645575,13,0.412595,1538.461538,unvoiced
98,0.030612,0.070401,13,317.460317,65.619822,391,54.645196,28.249631,5,0.462065,4000,unvoiced
95,0.052632,0.06777,92,140.84507,76.514772,396,44.858651,29.901478,5,0.621987,4000,unvoiced
58,1.327586,0.095847,22,277.777778,64.533232,77,85.689526,100.317601,76,0.738919,263.157895,unvoiced
8,9.625,0.174735,26,263.157895,39.835221,77,188.727249,205.952415,77,0.889921,259.74026,voiced
8,9.75,0.166185,28,256.410256,14.963211,387,222.191041,235.068885,77,0.882434,259.74026,voiced
13,1.692308,0.124915,28,256.410256,51.627945,77,59.613477,56.223815,76,0.674744,263.157895,voiced
21,1.047619,0.209324,27,259.74026,71.267341,76,99.519872,95.505981,76,0.82904,263.157895,voiced
26,0.923077,0.314013,28,256.410256,65.360147,387,116.443127,108.416686,77,0.819427,259.74026,voiced
25,1.28,0.368724,29,253.164557,38.525611,393,120.873065,116.718354,79,0.849804,253.164557,voiced
25,1.32,0.25552,29,253.164557,32.431432,395,104.225376,101.14854,79,0.845749,253.164557,voiced
26,0.884615,0.313093,29,253.164557,39.733531,396,115.877388,111.360922,79,0.848836,253.164557,voiced
25,0.8,0.292182,29,253.164557,41.841713,399,116.674814,114.424995,79,0.860726,253.164557,voiced
23,0.608696,0.269427,29,253.164557,57.899624,80,134.211292,128.648294,79,0.854237,253.164557,voiced
26,1.923077,0.196892,29,253.164557,67.07118,80,95.794435,90.514611,80,0.77786,250,voiced
23,1.26087,0.163166,28,256.410256,62.866503,392,125.470617,125.802475,78,0.835275,256.410256,voiced
15,3.2,0.224989,27,259.74026,34.26739,384,148.315233,154.455249,77,0.893066,259.74026,voiced
13,2.230769,0.209228,26,263.157895,19.637942,381,136.976993,142.955258,76,0.868432,263.157895,voiced
11,2.727273,0.178194,26,263.157895,14.951982,378,112.789341,124.133598,76,0.870061,263.157895,voiced
11,1.181818,0.203877,26,263.157895,30.322594,75,50.172353,60.76979,75,0.752801,266.666667,voiced
16,2.875,0.125341,25,266.666667,61.628332,74,85.906175,90.053317,74,0.827104,270.27027,voiced
18,2.611111,0.268353,25,266.666667,59.739748,372,124.098269,118.640596,74,0.835149,270.27027,voiced
17,1.647059,0.206923,26,263.157895,35.080323,375,114.138092,108.470596,75,0.827687,266.666667,voiced
22,0.909091,0.16148,28,256.410256,33.4284,381,120.804943,114.579852,76,0.832581,263.157895,voiced
24,0.875,0.14087,26,263.157895,41.276162,389,117.660912,108.808817,78,0.80578,256.410256,voiced
24,1.125,0.236472,29,253.164557,37.289217,399,125.630642,119.908461,80,0.843015,250,voiced
25,1.28,0.25131,33,240.963855,60.291229,82,139.312323,129.880111,82,0.831801,243.902439,voiced
26,1.076923,0.257676,34,238.095238,64.413119,336,128.77262,118.56573,84,0.812018,238.095238,voiced
26,1.076923,0.278456,36,232.55814,45.054348,86,98.80664,98.520977,86,0.845297,232.55814,voiced
22,2.454545,0.246815,37,229.885057,47.341472,87,78.403886,78.420679,87,0.808897,229.885057,voiced
18,1.055556,0.249658,37,229.885057,47.326171,87,57.689862,67.531161,87,0.806574,229.885057,voiced
17,3.058824,0.121519,38,227.272727,46.08826,88,41.370126,50.12769,88,0.655731,227.272727,voiced
15,0.4,0.071339,31,246.91358,58.625271,97,46.162623,63.759058,96,0.536344,208.333333,unvoiced
31,0.354839,0.0626,130,111.111111,39.886176,398,12.531135,13.162184,9,0.731154,2222.222222,unvoiced
64,0.03125,0.057809,11,327.868852,22.882111,399,7.898014,9.620596,9,0.711647,2222.222222,unvoiced
71,0.042254,0.072791,12,322.580645,91.242109,397,83.474063,45.193062,5,0.493483,4000,unvoiced
62,0.112903,0.094812,58,185.185185,82.300765,397,78.81589,47.694246,3,0.579759,6666.666667,unvoiced
63,0.047619,0.069005,63,176.99115,21.651815,106,11.128554,9.688298,13,0.331426,1538.461538,unvoiced
73,0.068493,0.139038,55,190.47619,18.125207,399,17.216999,15.092283,13,0.470017,1538.461538,unvoiced
106,0.028302,0.067533,36,232.55814,28.898401,390,11.137476,11.843534,13,0.434886,1538.461538,unvoiced
157,0.025478,0.075235,35,235.294118,69.895631,399,48.829177,14.074148,2,0.267753,10000,unvoiced
206,0.024272,0.065239,96,136.986301,72.15568,390,49.297045,12.898892,2,0.241371,10000,unvoiced
223,0.008969,0.066017,17,298.507463,71.457045,394,48.368683,11.282008,5,0.212576,4000,unvoiced
232,0.012931,0.058486,61,180.18018,75.249913,399,64.669992,16.272644,2,0.236163,10000,unvoiced
236,0.016949,0.074076,56,188.679245,66.964969,392,49.436579,13.897133,2,0.260882,10000,unvoiced
241,0.008299,0.090622,41,219.78022,66.945664,391,42.689282,16.046399,2,0.352463,10000,unvoiced
233,0.012876,0.068571,49,202.020202,73.015395,398,58.525565,21.407492,11,0.348694,1818.181818,unvoiced
228,0.013158,0.07161,26,263.157895,75.482508,397,54.983275,15.785946,5,0.268917,4000,unvoiced
216,0.018519,0.069812,47,206.185567,64.324779,398,38.548956,10.40827,5,0.24406,4000,unvoiced
188,0.015957,0.08266,4,370.37037,74.66809,397,54.735798,9.748065,5,0.159823,4000,unvoiced
144,0.041667,0.093307,56,188.679245,80.101808,393,55.766486,12.50201,5,0.206253,4000,unvoiced
112,0.044643,0.071205,76,158.730159,80.288445,378,49.536486,22.218832,5,0.367786,4000,unvoiced
77,0.25974,0.078542,5,363.636364,73.399573,368,51.275414,14.961163,9,0.21377,2222.222222,unvoiced
48,0.145833,0.089482,18,294.117647,66.531524,397,37.814786,17.43557,10,0.328855,2000,unvoiced
46,0.434783,0.111358,41,219.78022,81.700847,399,54.963462,29.399524,91,0.207402,219.78022,unvoiced
63,0.063492,0.091159,19,289.855072,85.119507,392,56.856415,24.7317,11,0.259104,1818.181818,unvoiced
75,0.36,0.074093,42,217.391304,80.350138,395,59.025222,37.709566,3,0.604988,6666.666667,unvoiced
85,0.082353,0.080195,107,127.388535,78.744693,396,53.952461,27.13533,3,0.465879,6666.666667,unvoiced
90,0.066667,0.074487,45,210.526316,71.703109,399,54.294559,21.784116,3,0.364385,6666.666667,unvoiced
79,0.202532,0.070082,52,196.078431,80.490206,398,61.261376,32.155359,3,0.492241,6666.666667,unvoiced
74,0.081081,0.076847,23,273.972603,54.596709,398,32.512332,18.369172,3,0.503476,6666.666667,unvoiced
80,0.075,0.076653,12,322.580645,56.435644,398,32.679149,14.399961,3,0.379446,6666.666667,unvoiced
87,0.057471,0.061475,79,155.03876,88.037623,391,69.959877,32.924116,3,0.442026,6666.666667,unvoiced
83,0.036145,0.094372,24,270.27027,80.309944,390,62.71416,29.440724,3,0.437552,6666.666667,unvoiced
90,0.022222,0.09212,76,158.730159,62.269215,399,41.274504,10.457181,3,0.204901,6666.666667,unvoiced
102,0.039216,0.107462,16,303.030303,64.304701,393,43.572504,11.51432,3,0.218356,6666.666667,unvoiced
97,0.030928,0.081573,35,235.294118,81.491205,393,73.374308,19.828116,3,0.242975,6666.666667,unvoiced
86,0.069767,0.077726,21,281.690141,100.485981,394,72.848982,30.304044,3,0.38853,6666.666667,unvoiced
92,0.065217,0.084574,8,344.827586,92.955811,399,85.346402,39.359565,3,0.43774,6666.666667,unvoiced
91,0.175824,0.082777,336,51.813472,84.554542,382,73.624162,36.717577,3,0.471551,6666.666667,unvoiced
62,0.725806,0.085484,27,259.74026,81.753104,371,77.271142,51.685463,5,0.617119,4000,unvoiced
43,0.093023,0.080275,23,273.972603,99.116961,255,79.159495,63.77178,3,0.780346,6666.666667,unvoiced
35,0.285714,0.089261,7,350.877193,114.216576,294,95.257423,78.535706,3,0.803462,6666.666667,unvoiced
39,0.076923,0.107546,15,307.692308,66.334098,282,46.035943,38.304118,3,0.788604,6666.666667,unvoiced
31,0.064516,0.09103,43,215.053763,94.345036,381,68.1041,61.972231,3,0.880596,6666.666667,unvoiced
31,0.096774,0.068554,43,215.053763,76.988343,385,91.884534,84.296231,3,0.895648,6666.666667,unvoiced
30,0.466667,0.087209,22,277.777778,82.964122,381,78.253231,70.412926,3,0.874251,6666.666667,unvoiced
37,0.297297,0.077856,129,111.731844,77.022732,344,62.041861,54.868881,3,0.852149,6666.666667,unvoiced
46,0.152174,0.062726,1,392.156863,73.118337,399,70.173066,57.145672,3,0.785852,6666.666667,unvoiced
46,0.130435,0.083604,8,344.827586,84.515195,399,63.253281,47.877706,3,0.725302,6666.666667,unvoiced
61,0.098361,0.081009,4,370.37037,82.203375,398,60.411312,39.371511,3,0.618618,6666.666667,unvoiced
62,0.048387,0.068896,91,141.843972,101.419405,379,70.392296,45.310727,3,0.615277,6666.666667,unvoiced
62,0.145161,0.077741,20,285.714286,75.094946,398,83.033467,54.565051,3,0.633059,6666.666667,unvoiced
60,0.083333,0.068671,35,235.294118,65.32987,399,69.528124,43.663823,3,0.599237,6666.666667,unvoiced
62,0.290323,0.101981,122,116.27907,74.289793,398,62.604085,37.908845,3,0.573586,6666.666667,unvoiced
71,0.070423,0.106826,46,208.333333,88.070796,399,90.188425,53.901089,3,0.575474,6666.666667,unvoiced
74,0.094595,0.068284,85,148.148148,98.803796,398,82.587247,44.043445,3,0.509079,6666.666667,unvoiced
89,0.123596,0.084739,1,392.156863,77.636427,398,58.392498,18.141046,5,0.276423,4000,unvoiced
87,0.022989,0.074802,35,235.294118,82.701299,399,76.057345,26.578398,3,0.323156,6666.666667,unvoiced
81,0.049383,0.105189,26,263.157895,73.98645,391,62.532908,29.598721,3,0.441347,6666.666667,unvoiced
79,0.037975,0.083726,12,322.580645,63.94801,399,56.753843,28.423009,3,0.465572,6666.666667,unvoiced
84,0.071429,0.080255,43,215.053763,82.61659,399,67.703451,19.262497,3,0.254972,6666.666667,unvoiced
94,0.031915,0.079114,98,135.135135,66.263793,391,48.230631,17.31528,3,0.317543,6666.666667,unvoiced
90,0.022222,0.104375,32,243.902439,54.105508,397,33.44269,15.439826,3,0.401876,6666.666667,unvoiced
93,0.075269,0.083384,113,122.699387,49.24291,395,33.194195,15.697917,3,0.41266,6666.666667,unvoiced
84,0.083333,0.090667,2,384.615385,76.817459,393,65.008025,27.613401,3,0.394004,6666.666667,unvoiced
88,0.034091,0.073468,74,161.290323,80.649401,397,82.464864,34.227853,3,0.390807,6666.666667,unvoiced
92,0.076087,0.084844,19,289.855072,75.430722,396,71.075343,23.142336,3,0.297464,6666.666667,unvoiced
81,0.024691,0.075359,72,163.934426,72.646733,399,54.09204,22.295068,3,0.375195,6666.666667,unvoiced
98,0.081633,0.075775,90,142.857143,72.376378,398,51.860753,14.906307,3,0.248865,6666.666667,unvoiced
103,0.174757,0.078577,63,176.99115,69.404862,381,47.940339,15.703528,3,0.285845,6666.666667,unvoiced
81,0.111111,0.074593,162,94.339623,69.3846,393,52.767857,21.586829,5,0.371189,4000,unvoiced
78,0.102564,0.071948,7,350.877193,66.42046,399,58.147536,26.783901,5,0.426224,4000,unvoiced
89,0.067416,0.07778,128,112.359551,78.222931,399,61.044327,32.562291,5,0.500657,4000,unvoiced
63,0.047619,0.074663,20,285.714286,96.871719,330,82.877967,54.226763,3,0.630165,6666.666667,unvoiced
44,0.181818,0.075703,16,303.030303,100.754717,325,76.739925,54.545804,3,0.684726,6666.666667,unvoiced
53,0.528302,0.091719,23,273.972603,67.469384,397,78.393385,55.481441,3,0.682219,6666.666667,unvoiced
79,0.518987,0.083887,27,259.74026,108.937584,398,77.75921,45.940383,3,0.565083,6666.666667,unvoiced
73,0.246575,0.072465,61,180.18018,77.435954,399,84.966149,50.085342,5,0.565935,4000,unvoiced
76,0.131579,0.086176,24,270.27027,94.757991,381,69.782031,38.194137,5,0.518674,4000,unvoiced
97,0.030928,0.088752,31,246.91358,72.741935,391,55.234131,14.530697,3,0.226865,6666.666667,unvoiced
3,0.666667,0.611032,269,62.695925,0,320,35.680487,216.268272,310,0.035545,64.516129,unvoiced
12,0.5,0.077691,186,84.745763,50.15283,50,40.841699,434.3071,610,0.007519,32.786885,unvoiced
51,0.078431,0.091609,21,281.690141,68.579904,51,43.622545,88.507367,71,0.424262,281.690141,unvoiced
88,0.056818,0.094826,31,246.91358,54.940987,390,32.756129,12.959593,3,0.334581,6666.666667,unvoiced
87,0.045977,0.089323,24,270.27027,72.602616,379,54.744856,19.693078,3,0.323192,6666.666667,unvoiced
86,0.151163,0.098098,34,238.095238,73.140778,398,56.952711,21.759604,3,0.346948,6666.666667,unvoiced
76,0.039474,0.072246,41,219.78022,66.33887,399,56.020966,23.9091,3,0.391088,6666.666667,unvoiced
86,0.034884,0.064983,46,208.333333,69.116836,393,45.270495,14.987424,5,0.286885,4000,unvoiced
91,0.043956,0.075821,48,204.081633,61.202664,399,48.890369,18.585136,5,0.339231,4000,unvoiced
98,0.040816,0.086688,24,270.27027,66.268993,399,44.620512,15.848576,3,0.310363,6666.666667,unvoiced
88,0.431818,0.107663,94,138.888889,74.582436,397,66.842134,26.599495,3,0.368024,6666.666667,unvoiced
86,0.069767,0.076302,143,103.626943,68.987925,397,57.738585,23.102766,3,0.365488,6666.666667,unvoiced
84,0.095238,0.073044,54,192.307692,85.093768,371,65.837803,27.141219,3,0.381866,6666.666667,unvoiced
84,0.309524,0.080908,1,392.156863,55.964126,393,37.630508,17.929713,3,0.423319,6666.666667,unvoiced
87,0.045977,0.074844,134,108.695652,51.772378,399,31.348857,15.176702,3,0.420325,6666.666667,unvoiced
73,0.232877,0.070018,60,181.818182,61.859051,397,42.067902,30.363055,3,0.674221,6666.666667,unvoiced
75,0.04,0.099559,10,333.333333,63.365907,374,44.95628,32.689293,3,0.682648,6666.666667,unvoiced
71,0.633803,0.069015,74,161.290323,72.045439,397,51.949303,35.043453,394,0.116334,50.761421,unvoiced
57,0.280702,0.082395,29,253.164557,83.465778,384,64.959672,46.557524,53,0.285678,377.358491,unvoiced
40,1.125,0.087477,12,322.580645,108.787684,399,77.494033,58.121178,52,0.453211,384.615385,unvoiced
36,0.416667,0.063322,13,317.460317,99.631331,398,71.090925,60.103596,3,0.817314,6666.666667,unvoiced
42,0.071429,0.066618,61,180.18018,103.2474,399,66.983283,45.770476,56,0.265297,357.142857,unvoiced
50,0.26,0.073446,8,344.827586,65.549231,398,40.184368,18.544671,11,0.287293,1818.181818,unvoiced
48,0.0625,0.065038,25,266.666667,57.884134,392,40.910403,15.885912,11,0.241648,1818.181818,unvoiced
54,0.055556,0.063605,126,113.636364,65.253096,381,40.918739,18.946636,11,0.316399,1818.181818,unvoiced
60,0.133333,0.07624,70,166.666667,74.088561,381,54.879557,25.314366,11,0.351941,1818.181818,unvoiced
62,0.177419,0.065987,108,126.582278,87.091396,377,70.437966,24.585918,11,0.263862,1818.181818,unvoiced
61,0.196721,0.075634,30,250,73.618373,392,62.262383,23.040917,11,0.273695,1818.181818,unvoiced
62,0.370968,0.076084,84,149.253731,73.514139,398,60.432981,21.196724,11,0.251464,1818.181818,unvoiced
56,0.142857,0.082158,17,298.507463,73.403816,398,50.520629,16.205501,21,0.202007,952.380952,unvoiced
51,0.294118,0.070017,3,377.358491,61.552223,390,35.578689,17.626039,104,0.298663,192.307692,unvoiced
52,0.211538,0.080281,10,333.333333,80.666868,399,60.482364,33.949668,22,0.445579,909.090909,unvoiced
59,0.033898,0.08086,77,157.480315,75.575246,397,47.490987,35.883018,22,0.608179,909.090909,unvoiced
58,0.086207,0.063031,69,168.067227,77.430052,396,44.714067,25.101127,12,0.40482,1666.666667,unvoiced
63,0.047619,0.092489,25,266.666667,59.215716,399,40.176763,26.440344,12,0.48387,1666.666667,unvoiced
72,0.305556,0.084573,45,210.526316,80.893157,327,45.563795,21.726293,12,0.389043,1666.666667,unvoiced
58,0.275862,0.060886,316,54.644809,25.161699,82,11.619911,13.848599,41,0.503326,487.804878,unvoiced
39,0.410256,0.17949,122,116.27907,56.017203,353,29.181032,19.741272,14,0.436629,1428.571429,unvoiced
41,0.195122,0.127899,31,246.91358,60.551334,366,56.25549,26.998313,38,0.337715,526.315789,voiced
36,0.416667,0.240158,22,277.777778,57.130689,365,62.052095,44.951214,73,0.595487,273.972603,voiced
31,0.451613,0.213503,23,273.972603,47.054289,366,61.350015,54.513278,73,0.741863,273.972603,voiced
30,0.666667,0.177466,24,270.27027,53.364002,367,95.755378,90.708651,73,0.80109,273.972603,voiced
28,0.678571,0.255301,23,273.972603,50.328122,367,110.64883,105.812154,73,0.838799,273.972603,voiced
24,1.958333,0.246493,23,273.972603,51.793615,73,108.816704,108.948552,73,0.881745,273.972603,voiced
17,4.411765,0.202066,23,273.972603,54.52475,73,65.556533,64.751948,73,0.774171,273.972603,voiced
10,7.6,0.103956,26,263.157895,57.980127,75,143.690365,151.736745,76,0.791541,263.157895,voiced
9,8.333333,0.200574,25,266.666667,7.691873,377,282.385743,286.920427,75,0.881491,266.666667,voiced
9,8.444444,0.193874,25,266.666667,7.35622,378,291.235951,294.878325,75,0.882028,266.666667,voiced
8,18.75,0.151078,26,263.157895,26.76894,378,96.338066,116.27329,74,0.822866,270.27027,voiced
13,2.692308,0.197022,25,266.666667,50.19491,74,70.370517,72.435512,74,0.773556,270.27027,voiced
18,1.833333,0.33228,25,266.666667,51.407771,75,103.230935,108.912184,75,0.880668,266.666667,voiced
18,0.777778,0.329241,25,266.666667,44.232833,76,116.712451,121.377383,76,0.877176,263.157895,voiced
19,4.052632,0.192091,24,270.27027,51.923573,76,63.709424,70.380499,75,0.790786,266.666667,voiced
16,4.5625,0.175727,23,273.972603,63.816077,73,109.296883,119.088465,73,0.769358,273.972603,voiced
10,3.8,0.44632,23,273.972603,15.590761,365,200.596267,213.222452,73,0.888463,273.972603,voiced
10,7.3,0.449149,23,273.972603,13.646394,366,199.764628,211.815548,73,0.885119,273.972603,voiced
12,6.166667,0.363611,24,270.27027,23.218824,368,203.293569,215.460756,73,0.882767,273.972603,voiced
16,2.3125,0.191807,24,270.27027,36.047634,74,31.458722,41.080325,75,0.638307,266.666667,voiced
20,1.45,0.294515,25,266.666667,76.905111,74,86.797306,85.377995,74,0.810832,270.27027,voiced
21,1.428571,0.390042,25,266.666667,66.58273,374,127.696882,121.617583,75,0.834927,266.666667,voiced
25,1.12,0.381031,24,270.27027,41.544509,371,133.532945,128.658394,74,0.858652,270.27027,voiced
26,1.115385,0.325361,23,273.972603,45.896686,367,154.196307,145.489411,73,0.85274,273.972603,voiced
27,0.740741,0.316798,22,277.777778,29.756596,363,132.328267,127.341932,72,0.856521,277.777778,voiced
26,1.615385,0.346188,21,281.690141,56.520802,357,135.253791,127.127882,71,0.836412,281.690141,voiced
22,1.863636,0.449126,20,285.714286,51.606229,70,138.892437,132.337366,70,0.844807,285.714286,voiced
21,0.619048,0.387047,19,289.855072,45.110681,69,121.676579,122.765274,69,0.877451,289.855072,voiced
26,1.115385,0.164166,15,307.692308,76.571444,69,92.782776,92.406747,68,0.812724,294.117647,voiced
29,2.586207,0.242761,14,312.5,55.154075,64,39.436532,41.670953,64,0.676301,312.5,voiced
46,0.108696,0.104194,21,281.690141,38.42494,70,18.537372,19.247605,5,0.822533,4000,unvoiced
104,0.028846,0.112306,33,240.963855,78.496834,393,47.410432,17.352382,5,0.323819,4000,unvoiced
156,0.019231,0.072862,270,62.5,60.67803,386,30.242798,7.760048,25,0.19046,800,unvoiced
161,0.031056,0.074509,6,357.142857,55.80773,399,24.622978,7.640745,40,0.229085,500,unvoiced
160,0.0375,0.071041,4,370.37037,68.893612,399,40.656311,15.691585,5,0.336764,4000,unvoiced
136,0.036765,0.074202,65,173.913043,63.250874,399,44.617183,18.156234,5,0.362108,4000,unvoiced
75,0.266667,0.086775,32,243.902439,62.845549,399,30.80964,17.254479,5,0.49512,4000,unvoiced
30,0.233333,0.1397,43,215.053763,71.825737,383,51.170179,33.692083,85,0.580261,235.294118,voiced
36,1.166667,0.258366,51,198.019802,72.770899,373,48.978454,28.571277,6,0.501675,3333.333333,voiced
33,0.181818,0.17018,53,194.174757,50.809327,390,23.599325,13.310677,7,0.436906,2857.142857,voiced
